Heat_Shock_05_minutes_hs_1,Heat_Shock_10_minutes_hs_1,Heat_Shock_15_minutes_hs_1,Heat_Shock_20_minutes_hs_1,Heat_Shock_30_minutes_hs_1,Heat_Shock_40_minutes_hs_1,Heat_Shock_60_minutes_hs_1,Heat_Shock_80_minutes_hs_1,Heat_Shock_000_minutes_hs_2,Heat_Shock_000_minutes__hs_2,Heat_Shock_000_minutes__hs_2.1,Heat_Shock_005_minutes__hs_2,Heat_Shock_015_minutes__hs_2,Heat_Shock_030inutes__hs_2,Heat_Shock_060_minutes__hs_2,37C_to_25C_shock___15_min,37C_to_25C_shock___30_min,37C_to_25C_shock___45_min,37C_to_25C_shock___60_min,37C_to_25C_shock___90_min,heat_shock_17_to_37_20_minutes,heat_shock_21_to_37_20_minutes,heat_shock_25_to_37_20_minutes,heat_shock_29_to_37_20_minutes,heat_shock_33_to_37_20_minutes,29C_to_33C___5_minutes,29C_to_33C___15_minutes,29C_to_33C___30_minutes,33C_vs_30C___90_minutes,29C_Plus1M_sorbitol_to_33C_Plus_1M_sorbitol___5_minutes,29C_Plus1M_sorbitol_to_33C_Plus_1M_sorbitol___15_minutes,29C_Plus1M_sorbitol_to_33C_Plus_1M_sorbitol___30_minutes,29C_Plus1M_sorbitol_to_33C_Plus_NO_sorbitol___5_minutes,29C_Plus1M_sorbitol_to_33C_Plus_NO_sorbitol___15_minutes,29C_Plus1M_sorbitol_to_33C_Plus_NO_sorbitol___30_minutes,constant_0point32_mM_H2O2_10_min_redo,constant_0point32_mM_H2O2_20_min_redo,constant_0point32_mM_H2O2_30_min_redo,constant_0point32_mM_H2O2_40_min_rescan,constant_0point32_mM_H2O2_50_min_redo,constant_0point32_mM_H2O2_60_min_redo,constant_0point32_mM_H2O2_80_min_redo,constant_0point32_mM_H2O2_100_min_redo,constant_0point32_mM_H2O2_120_min_redo,constant_0point32_mM_H2O2_160_min_redo,1_mM_Menadione_10_minredo,1_mM_Menadione_20_min_redo,1_mM_Menadione_30_min_redo,1mM_Menadione_40_min_redo,1_mM_Menadione_50_minredo,1_mM_Menadione_80_min_redo,1_mM_Menadione_105_min_redo,1_mM_Menadione_120_minredo,1_mM_Menadione_160_min_redo,2point5mM_DTT_005_min_dtt_1,2point5mM_DTT_015_min_dtt_1,2point5mM_DTT_030_min_dtt_1,2point5mM_DTT_045_min_dtt_1,2point5mM_DTT_060_min_dtt_1,2point5mM_DTT_090_min_dtt_1,2point5mM_DTT_120_min_dtt_1,2point5mM_DTT_180_min_dtt_1,dtt_000_min__dtt_2,dtt_015_min_dtt_2,dtt_030_min__dtt_2,dtt_060_min_dtt_2,dtt_120_min_dtt_2,dtt_240_min_dtt_2,dtt_480_min_dtt_2,1point5_mM_diamide_5_min,1point5_mM_diamide_10_min,1point5_mM_diamide_20_min,1point5_mM_diamide_30_min,1point5_mM_diamide_40_min,1point5_mM_diamide_50_min,1point5_mM_diamide_60_min,1point5_mM_diamide_90_min,1M_sorbitol___5_min,1M_sorbitol___15_min,1M_sorbitol___30_min,1M_sorbitol___45_min_,1M_sorbitol___60_min,1M_sorbitol___90_min,1M_sorbitol___120_min,Hypo_osmotic_shock___5_min,Hypo_osmotic_shock___15_min,Hypo_osmotic_shock___30_min,Hypo_osmotic_shock___45_min,Hypo_osmotic_shock___60_min,steady_state_1M_sorbitol,aa_starv_0point5_h,aa_starv_1_h,aa_starv_2_h,aa_starv_4_h,aa_starv_6_h,Nitrogen_Depletion_30_minpoint,Nitrogen_Depletion_1_h,Nitrogen_Depletion_2_h,Nitrogen_Depletion_4_h,Nitrogen_Depletion_8_h,Nitrogen_Depletion_12_h,Nitrogen_Depletion_1_d,Nitrogen_Depletion_2_d,Nitrogen_Depletion_3_d,Nitrogen_Depletion_5_d,Diauxic_Shift_Timecourse___0_h,diauxic_shift_timecourse_9point5_h,diauxic_shift_timecourse11point5_,diauxic_shift_timecourse_13point5_h,diauxic_shift_timecourse_15point5_h,diauxic_shift_timecourse_18point5_h,diauxic_shift_timecourse_20point5_h,YPD_2_h_ypd_2,YPD_4_h_ypd_2,YPD_6_h_ypd_2,YPD_8_h_ypd_2,YPD_10_h__ypd_2,YPD_12_h_ypd_2,YPD_1_d_ypd_2,YPD_2_d_ypd_2,YPD_3_d_ypd_2,YPD_5_d_ypd_2,YPD_stationary_phase_2_h_ypd_1,YPD_stationary_phase_4_h_ypd_1,YPD_stationary_phase_8_h_ypd_1,YPD_stationary_phase_12_h_ypd_1,YPD_stationary_phase_1_d_ypd_1,YPD_stationary_phase_2_d_ypd_1,YPD_stationary_phase_3_d_ypd_1,YPD_stationary_phase_5_d_ypd_1,YPD_stationary_phase_7_d_ypd_1,YPD_stationary_phase_13_d_ypd_1,YPD_stationary_phase_22_d_ypd_1,YPD_stationary_phase_28_d_ypd_1,DBY7286_37degree_heat___20_min,DBYmsn2_4__37degree_heat___20_min,DBYmsn2/4_real_strain_Plus_37degrees_20_min,DBYyap1__37degree_heat___20_min_redo,DBYyap1_Plus_37degree_heat_repeat,DBY7286_Plus_0point3_mM_H2O2_20_min,DBYmsn2msn4_good_strain_Plus_0point32_mM_H2O2,DBYmsn2/4_real_strain_Plus_0point32_mM_H2O2_20_min,DBYyap1__Plus_0point3_mM_H2O2_20_min,DBYyap1_Plus_0point32_mM_H2O2_20_min,Msn2_overexpression_repeat,Msn4_overexpression,YAP1_overexpression,ethanol_vs_reference_pool_car_1,galactose_vs_reference_pool_car_1,glucose_vs_reference_pool_car_1,mannose_vs_reference_pool__car_1,raffinose_vs_reference_pool_car_1,sucrose_vs_reference_pool_car_1,YP_ethanol_vs_reference_pool_car_2,YP_fructose_vs_reference_pool_car_2,YP_galactose_vs_reference_pool_car_2,YP_glucose_vs_reference_pool_car_2,YP_mannose_vs_reference_pool_car_2,YP_raffinose_vs_reference_pool_car_2,YP_sucrose_vs_reference_pool_car_2,17_deg_growth_ct_1,21_deg_growth_ct_1,25_deg_growth_ct_1,29_deg_growth_ct_1,37_deg_growth_ct_1,steady_state_15_dec_C_ct_2,steady_state_17_dec_C_ct_2,steady_state_21_dec_C_ct_2,steady_state_25_dec_C_ct_2,steady_state_29_dec_C_ct_2,steady_state_33_dec_C_ct_2,steady_state_36_dec_C_ct_2,steady_state_36_dec_C_ct_2_repeat_hyb,classification
0.081366,0.768286,0.472462,0.475646,0.57668,0.808717,0.328322,-0.063874,0.189352,0.031403,0.180721,-1.118102,0.057705,1.282093,0.162274,0.007965,-0.489623,-0.466882,-0.30582,0.740246,0.363056,0.42189,0.430724,0.576408,0.843203,-0.063529,0.420043,0.102672,-0.802386,0.17957,0.355754,0.891417,0.739753,1.499843,0.904963,0.399681,0.293001,0.592925,-0.19384,0.108809,-0.116166,-0.699923,0.111432,-0.122497,-0.980178,-1.103726,0.035686,-0.561705,0.008844,-0.077944,-0.292183,-0.047566,-0.243044,0.274725,0.386224,-0.092453,0.389158,0.379143,0.501429,0.707828,0.324541,0.099556,0.31905,0.419085,0.779226,-0.195197,0.836567,0.61026,-0.065011,0.409441,1.05331,1.261164,1.499094,1.38982,1.452022,1.240769,0.738823,-0.419817,-0.025806,0.348342,0.125658,1.015382,-0.415658,-0.614482,0.045148,0.095184,-0.479269,-0.074133,-0.254507,0.0,-0.084638,0.001312,-0.584299,0.054266,-0.131437,0.566506,0.191277,-0.051133,-0.182972,0.61163,1.060615,0.810542,1.157043,1.239995,1.100573,0.255394,-0.568718,-0.210169,0.548553,0.732026,1.445499,1.090805,0.78766,-0.216925,0.395663,0.794608,0.552632,0.843911,0.302621,0.406678,0.823853,0.090292,-0.225911,-1.070981,0.0,0.249868,0.126822,0.156186,0.311435,-0.075295,0.447589,0.511375,0.433274,0.313935,-0.154984,0.333519,-0.491309,0.375997,0.884737,0.268346,0.098745,-0.179388,0.420628,-0.118757,0.729739,0.705977,-0.749017,0.396078,0.269496,-1.304946,-1.170915,-0.291521,-0.380199,0.72531,-0.452033,0.74884,0.043928,-0.708018,1.620343,0.660604,1.997685,1.299764,1.023771,0.827693,0.539915,1.366098,1.548309,1.62042,-0.035927,1.086658,-1.879776,-1.395611,-1.411002,14.01@32.01
-0.190712,-0.159372,-0.289922,-0.194438,-0.346001,-0.293803,0.745034,0.822071,0.603681,0.5034,0.661948,1.568127,-0.087611,-0.29647,0.771809,-0.323292,-0.776575,-0.586008,-1.087475,-0.761278,-0.558439,-0.382837,-0.298676,-0.455423,-0.388354,-1.042139,-0.679499,-0.434667,-0.171483,-0.749669,-0.156491,0.508486,0.358622,0.410106,0.487415,0.233144,0.084154,-0.459887,0.635662,-0.129444,-0.562942,-1.208618,0.087282,-0.176129,-1.234333,0.0,-0.365566,0.335726,-0.210227,-0.552993,0.173058,-0.950913,0.463747,-0.000274,0.07456,-2.002998,0.07187,-0.865941,-0.06503,0.641197,0.507763,-0.784916,0.2863,1.064964,0.715322,-0.651838,-0.195693,-0.090766,0.467884,-0.436421,-0.102504,0.008577,0.397568,-0.150501,0.139017,0.031226,0.422337,-0.35983,0.192787,-0.333515,-0.169182,0.555663,1.337512,-0.169568,-0.770804,0.204619,-0.311622,-1.378074,5.127667,0.999851,0.418751,0.328825,-0.026609,0.199425,-0.420818,-0.267339,-0.014324,-0.162135,0.0,0.310761,0.536765,0.154463,-0.10633,0.279114,0.385545,-0.610566,-0.934137,-1.338762,-0.545191,-0.600064,-0.06952,0.026195,-0.90678,-0.77429,-0.061741,0.171139,0.207634,0.183699,-0.23983,0.266094,0.421409,0.847257,-1.017004,-2.363677,-1.730628,0.076282,-0.014097,-0.204276,0.0,-0.061433,0.298816,0.628216,0.541466,0.469183,-0.416837,0.673529,-0.584243,0.336089,-0.26989,-0.443631,-0.740279,-0.712319,-0.432562,-0.480729,-0.761885,-0.382604,0.766126,-0.395863,-0.303066,0.050632,0.375297,-0.926472,0.277207,-0.121409,-0.154456,0.319167,0.767766,-1.227478,-1.311461,-0.117073,0.656142,-0.039094,0.211177,-0.322934,-0.250138,-0.075137,-0.374009,-0.658058,0.044678,0.179634,-0.016325,-0.150502,0.005033,11.02.03.01@11.02.03.04
-0.816492,0.034994,-0.229535,-0.759569,-0.737705,-0.009282,-0.070273,-0.622405,0.726446,0.477178,0.056977,-0.76581,0.242653,-0.588161,0.62468,-0.083416,-0.137454,0.314059,0.158288,0.364865,-0.531135,-0.282246,-0.400792,-0.197465,-0.659296,1.032514,-0.725959,-0.564931,-0.751914,-0.874759,-1.120718,-1.299802,-1.629892,-1.806307,-0.472946,-0.516272,-0.396193,-0.360147,-1.161592,0.362946,0.125838,-1.030575,-1.144357,-1.195147,-1.534698,0.3002,0.053131,-0.358513,-0.243931,0.100199,0.654915,0.714079,0.253214,0.824722,-0.0,-0.351173,-0.503215,-0.62791,-0.785977,-0.22501,-0.369082,-0.723494,0.25355,0.174699,0.225396,0.375603,0.010759,0.408041,1.533676,-0.525459,-0.639131,-0.678683,-0.583989,-0.304533,-0.266059,-0.770278,-0.062942,1.409773,-0.080454,0.043301,0.715337,1.360171,0.716598,1.419411,-1.067515,-0.999165,-0.963581,-0.437526,-0.382654,-0.29518,-0.487348,-0.283481,0.270826,0.812322,0.768859,-0.267339,0.129597,0.462253,1.073243,0.602781,-0.176755,-0.145227,0.131578,0.010068,0.124138,0.097946,-0.459092,-1.119313,-1.218264,-0.427385,-0.61398,-0.124356,1.171733,-0.159267,-0.152093,-0.412107,0.142947,-0.179055,-0.679656,1.081481,-0.791755,-0.46346,-0.225911,-0.025822,0.0,0.474888,0.118014,-0.105968,-0.433137,-0.338674,-0.49464,-0.54707,-0.444989,-0.507589,-0.788945,-0.568246,-0.621417,-0.501978,-1.367499,-0.56995,-0.64851,-0.841951,-0.743726,-0.842701,-1.289411,-0.372779,-1.514913,-0.155453,0.421057,-0.207573,-0.212936,-0.349244,-0.439963,-0.638051,0.310509,0.494942,-0.071886,0.548741,-2.600748,0.568023,-0.044664,0.210523,0.312751,0.402461,-0.719899,1.342077,0.046498,1.081425,0.823866,-0.245533,0.1882,0.020395,-0.0,30.01.05.05.01@34.11.03.07@40.01.03@42.04@43.01.03.05
-0.068277,-0.627618,-0.569211,-0.775715,-1.3035,-1.135512,-0.26957,-0.275731,0.787828,1.080286,1.005681,0.269049,-0.232927,-1.669133,0.918938,0.71617,0.971224,1.134708,0.707889,1.099986,-0.98847,-1.029492,-0.947842,-0.944653,-0.807083,-0.441925,-0.818878,-0.646347,1.140796,-0.570969,-0.774199,-1.299802,0.043774,-0.328698,-0.264172,-0.016661,-0.699021,-1.202396,0.120366,-0.590067,-0.507095,-1.208618,-0.444013,-0.524741,-0.933968,1.28072,0.785852,0.301861,0.194212,0.614834,1.170004,0.838068,0.523899,1.044721,0.550259,0.723509,-1.316265,-0.170159,-0.150857,-0.008458,-0.918746,-1.202583,1.186927,1.641018,1.396959,0.375603,-0.57106,-1.358004,1.373807,-0.03575,-0.350178,-0.822786,-1.183829,-1.122088,-1.104147,-0.245657,0.485634,-0.119884,-1.132432,-1.822835,-0.705254,-0.363775,0.424402,0.529583,0.119326,0.905002,1.346216,1.48632,0.847557,0.072545,-1.841921,-1.223299,-0.733017,-1.236044,-1.176423,-1.585019,-1.700256,-1.410913,-0.785955,-1.618339,-1.947007,-2.162062,-2.214686,-1.934754,-2.074764,1.711781,1.404546,-0.08477,-0.489101,-0.871415,-1.608211,-1.662128,0.087292,-0.947265,-2.568993,-1.518262,-1.294545,-1.267317,-1.368716,-1.259242,-1.596642,-1.65733,1.218695,1.074344,0.080113,-1.833171,-1.264744,-1.392162,-1.674092,-1.995188,-2.019563,-2.086626,-2.048775,-2.118293,-2.249811,-1.455228,-0.770112,-2.244626,-1.723865,-0.857038,-0.64851,-0.870758,-0.844101,-1.21635,-0.507218,-1.522273,0.749476,-0.777692,0.656818,1.522403,1.047563,0.324188,1.32308,-1.599579,1.017255,-0.22769,1.650847,0.314146,0.719608,1.382732,0.31575,-0.039094,0.287357,0.527529,-0.997485,-0.075137,-0.47413,1.889917,1.791133,0.463079,1.142651,0.288948,0.377673,12@16.01@32.01.07
-2.176884,-2.809823,-2.305333,-1.905977,-0.955319,-0.400499,-0.305806,0.359839,1.171466,1.26384,0.923185,-1.514431,-3.482727,-1.068593,0.288384,0.727592,0.853835,0.644965,0.524689,-0.08872,-2.26491,-2.164732,-2.406642,-1.487253,-1.632226,-1.590161,-1.252501,-0.206705,-1.408053,-1.625298,-0.774199,0.253198,-1.016767,0.391636,1.218124,-0.641174,-1.367331,-0.892094,-1.03591,0.204111,-0.078934,-1.056009,-0.878709,-0.792903,-1.650223,0.946452,0.402046,0.047871,0.278471,0.337723,0.920767,0.466101,-0.694187,0.073059,-0.0,0.20607,-0.285079,-0.865941,-1.060624,-0.808033,-1.442235,-1.337711,0.990426,0.872946,1.482164,-1.359631,-2.110066,-1.951179,-0.22488,-1.660693,-1.794944,-2.097542,-1.92545,-1.287968,-0.824784,-0.828569,-0.316131,-2.069447,-2.211734,-0.333515,-0.571236,0.862142,-0.01389,-0.106009,-0.276288,0.839341,0.545238,0.203756,-0.203248,-0.151287,-1.732091,-0.539795,0.400953,-0.816693,-0.388664,-2.501219,-1.196532,-0.023382,0.537258,-1.158187,-0.709637,-0.9876,-0.672386,-0.689453,-0.59089,-0.649928,-0.386008,-0.617716,-0.741504,-0.698737,-0.436439,0.112224,1.239511,-0.77429,-2.568993,-1.471334,-1.747355,-1.194766,-0.91423,-1.561498,-1.905765,-1.362673,-0.948213,-1.180998,0.0,-1.485998,-1.04456,-0.859662,-1.117543,-1.114948,-1.585642,-0.0,-1.539636,-1.361456,-0.940544,-0.893473,0.60532,-0.71482,0.057967,-0.99484,-0.936925,-1.504514,-0.824026,-1.18132,-0.849806,-1.29041,-1.464963,-0.961536,-0.151506,0.541223,-0.196129,-0.022148,0.17262,-1.054234,0.198917,-0.051915,0.275556,0.800093,-0.004512,0.401378,-0.004618,0.641681,0.617474,0.652598,0.134212,-0.19524,-0.614299,1.301923,0.286495,0.236323,0.2791,-0.296985,-0.0,11.04.01@16.19.03
-0.041069,-0.238886,-0.788113,-0.937181,-1.233864,-1.396324,-0.468867,-0.699443,1.202158,1.276951,1.349414,0.357122,-0.814192,-1.188701,0.246348,0.521984,0.788618,0.975872,1.049863,1.193831,-1.152291,-1.101343,-1.18125,-1.175925,-0.412985,-0.507166,-0.896311,-0.744045,0.181823,-0.356529,-0.939925,-0.938144,-0.320787,-0.901272,-0.848739,0.011095,-0.751233,-0.337982,-1.60148,-0.367697,-0.320938,-0.877966,-0.73381,-0.792903,-1.580908,1.481281,1.082429,0.911437,0.767169,1.070089,1.103541,0.749504,0.644204,0.348058,0.960344,1.081736,0.567633,0.745344,0.776075,0.791117,0.062797,-0.748063,0.875801,1.67593,1.396959,0.603924,0.067064,-1.654592,-0.144946,0.097807,-0.157542,-0.456986,-0.802112,-0.659992,-0.601294,-0.041638,-0.062942,-0.119884,-0.790881,-0.997429,-0.276396,0.862142,1.447085,1.292292,-0.523546,-0.123686,0.284455,0.225132,-0.12636,0.216437,-1.594803,0.08675,-0.658658,-0.026379,-1.047809,-1.471781,-1.196532,-0.897526,-0.785955,-2.255473,-2.145709,-2.243059,-2.37876,-2.073121,-2.320795,0.570288,1.404546,0.855724,-0.12452,-0.427385,-0.61398,-0.877112,0.493957,-0.255364,-1.823594,-1.732789,-1.747355,-1.709876,-2.277689,-1.561498,-2.121569,-2.378733,1.115509,1.239369,0.798166,-1.833171,-1.449699,-1.556009,-1.839553,-1.704085,-2.019563,-1.969785,-1.208696,-2.389978,-1.739886,-1.336964,-1.27196,-1.858849,-1.281971,-0.501049,-0.242108,-0.597091,-0.462675,-0.67923,-0.961981,-1.591047,0.866026,-1.838327,-0.016785,1.005992,0.50975,-1.138122,0.725439,-1.556525,1.166043,-0.559711,2.635266,-0.188557,-1.187831,1.382732,0.756257,0.573604,0.211177,0.952761,-0.527724,0.044966,0.306812,1.938917,1.011946,0.122945,0.0973,-0.565538,-0.740249,01.01@01.05@01.20.31
-1.020551,-1.935174,-1.067403,-0.872595,-0.911796,-0.436064,-0.070273,-0.275731,0.895247,0.936065,1.005681,-0.479572,-1.395457,-0.210678,0.771809,0.773283,1.23209,0.552312,1.07429,0.536914,-1.07038,-0.936087,-0.896784,-0.686695,-0.573088,-0.702888,-0.896311,0.021257,0.610837,-1.107069,-0.774199,-0.129733,-0.801345,-0.6981,0.341273,-1.02976,-0.699021,-0.670449,0.120366,-1.034806,-0.172013,0.571813,-0.637211,0.279747,0.151966,-1.148295,-0.958721,-1.340607,-1.019107,-1.028041,-1.106355,-1.269742,-1.446092,-1.301934,0.812713,0.484691,-0.820503,0.580554,0.604421,0.54125,0.625548,0.492655,0.875801,0.174699,0.225396,0.192947,0.517505,0.435003,-0.22488,-0.503199,-1.230797,-1.299434,-0.802112,-0.458565,-0.545422,0.074945,0.548931,1.019861,0.329407,-0.243797,-0.195985,0.632283,0.972268,-0.01067,-0.251562,0.729906,1.122688,0.67403,0.898816,-0.023383,-0.084638,0.001312,0.122108,-0.994111,-0.131437,-0.339399,-0.518048,-0.023382,-0.115974,0.001043,-0.357393,-0.542114,-0.721609,-0.758637,-0.806167,1.436248,1.11221,0.510876,-1.162174,-0.698737,-0.637652,-0.60827,0.268032,0.129026,-0.564321,-0.26462,-0.324238,0.002322,-0.254491,-0.429797,-0.593449,-0.575227,0.565183,0.854311,-0.669159,-0.290179,-0.225474,-0.384507,-0.485784,-0.075295,-0.203293,-0.746388,-0.406804,0.061656,-0.857854,-0.671727,-1.216199,-1.246927,-0.925605,-0.880005,-1.107351,-0.582687,-0.633313,-0.469052,-0.382916,-0.708785,1.348874,0.212234,0.892578,1.031813,0.492943,0.593561,1.278257,-1.341258,0.663882,0.299636,-0.520665,-0.12153,0.119118,0.290282,0.716211,0.301293,0.719048,0.527529,-1.104249,1.125892,-0.073647,0.61593,1.253763,0.604802,0.14275,-0.174916,0.129246,01.06.06.11
-0.789285,-0.601114,-0.637146,0.031615,-0.145797,0.144834,0.328322,0.417618,0.511608,-0.715926,0.084475,0.709414,-0.53677,-0.742585,-0.300132,-0.40325,2.70598,-0.215393,-0.782141,-2.325365,-0.196667,-0.619944,-0.109032,-0.499898,-1.81696,-0.0,-0.0,-0.043875,-4.512097,-0.30292,1.500772,-0.8105,-3.86697,-3.173095,2.763051,-0.183198,-0.041154,-0.138502,-0.4075,-0.875971,0.125838,-0.013186,0.280481,0.413828,0.336805,-0.613466,-0.47024,-0.34158,-0.463002,-0.651961,-0.524804,-0.313257,-0.002434,-0.586937,0.615872,0.643903,-0.443723,-0.261709,-0.082195,-1.324426,0.61246,0.074987,1.629053,1.361719,-0.498843,-0.355022,-0.552292,-0.805272,0.174792,-1.215503,-0.955604,-0.323968,-0.682144,-0.529657,-0.62923,-1.047161,-0.421626,-0.35983,-0.244399,-0.082305,-0.195985,-0.287155,-0.853951,-0.614482,-0.177384,-0.758408,0.135435,0.075499,2.795392,1.367575,-0.304298,0.713296,0.196467,-0.397343,0.511631,-0.349694,0.304358,0.059869,-0.467714,-0.370618,-0.447712,-0.031831,0.369486,-0.051429,0.193334,0.727735,0.710249,-0.08477,0.099838,-0.279375,-0.578472,-0.027574,-0.319374,-0.101608,1.101533,-0.137244,0.214821,-0.026699,0.185334,0.715963,0.730532,-0.001153,-0.191515,-0.465889,-0.731598,-0.161596,-0.163822,0.041493,0.176059,0.479187,0.354606,0.367041,0.172341,-0.080656,0.161997,0.052642,0.270756,0.229668,-0.2984,-0.753686,-0.228999,-0.885162,-0.573088,-0.060374,-0.489027,-1.539958,0.283279,-0.240304,-0.589347,0.670325,0.392103,1.286235,1.666725,0.739662,-0.600821,0.787901,0.622998,0.934147,0.189764,0.568023,0.015405,0.255908,-0.11894,-2.223971,-0.741252,-0.843796,0.006449,0.444431,-1.809251,-0.188844,0.6427,0.191293,-1.187418,01.03.16.01@12.07@16.01
-0.952532,-1.219552,-0.320116,-0.137925,-0.493978,-0.305658,-0.323923,-0.025355,-0.209632,0.044514,0.029478,0.092903,0.136968,0.321229,0.540606,1.036004,0.462536,1.240598,-0.464593,0.45871,-0.10793,-0.009213,-0.01421,0.941106,0.01806,-0.507166,-0.137471,0.004974,0.762254,-0.713929,-0.020897,-0.129733,-0.619064,-0.384108,-0.305927,0.024973,0.313885,-0.382311,-0.19384,-0.304163,-0.060319,0.546378,-0.878709,0.601542,1.09927,-0.323767,0.297372,-0.121456,-0.159672,-0.117532,-0.22572,0.12956,0.373518,-0.458605,-1.336134,-1.027824,-0.185927,-1.543413,-0.974797,-0.708086,-0.748612,-0.465523,0.466425,-0.139512,-0.094121,0.398435,0.217211,0.313672,0.467884,-0.837092,-0.969363,-0.700852,-0.442208,-0.304533,-0.754944,-0.245657,-0.54822,-0.509797,0.08349,0.043301,-0.169182,0.479043,0.132207,0.68848,-0.127933,0.204619,0.358964,-0.010005,-0.280136,0.360329,0.336378,0.741775,0.159288,-0.671534,-0.243974,0.000315,-0.271326,-0.162135,0.10177,0.293063,0.455478,0.316458,0.115171,-0.012993,-0.014255,0.294755,-0.495634,-1.056613,-1.049995,-1.266109,-0.507455,-0.317922,-0.070856,-0.601315,-0.050448,0.285106,0.41607,0.307035,0.698464,0.610525,-0.027695,-0.219606,0.461997,0.551765,0.657677,0.243439,0.417465,0.508456,0.627315,-0.304019,-0.364464,-0.815118,-0.572274,-0.468777,0.024179,-0.804775,-0.528482,-0.036385,0.400079,-0.902972,-0.360096,0.007858,-0.663425,0.266569,-0.695187,-0.500501,0.00023,1.032459,1.29674,0.87689,1.097983,1.671053,1.427668,0.639203,-0.135857,-0.774547,-0.781246,-0.305855,-0.057497,-0.172621,0.015405,-0.084479,0.287357,-0.197866,-0.912074,0.405275,-0.654347,0.052435,-0.035927,0.094601,1.142651,0.020395,0.25346,01.04@01.05@01.06.10@11.04.03@14.07.03@30.01@32.01.07
-0.775681,0.397222,0.374333,-0.162145,-0.137092,0.239675,-0.287688,-0.815001,0.081933,-0.125929,-0.231759,-1.008011,0.150179,0.183962,0.435514,0.830396,0.149498,0.764092,0.060581,0.443069,0.171931,0.371595,0.357784,0.487457,0.473736,0.053904,0.094826,-0.564931,-0.070538,-0.428009,-0.35235,-1.257254,-0.950483,-1.861717,-1.976119,-0.738321,-0.062039,-0.02768,0.095229,0.315296,-0.283707,0.571813,-1.265106,-0.337027,0.336805,2.573224,0.245034,-0.155321,-0.277634,-0.394643,0.239521,0.235837,-0.558844,0.549724,-0.155088,-0.0,-0.761011,0.598864,0.432767,0.907722,0.193669,0.898038,0.073424,-0.156968,0.11889,-0.56051,0.010759,0.340634,0.627753,-0.325123,-0.157542,-0.091186,0.059477,0.039077,-0.112409,-0.362239,0.000356,1.109841,0.507014,0.958425,0.313283,1.973129,-0.59828,1.006276,-0.449368,-1.371244,-1.168483,-0.971928,-0.843983,0.120509,0.27231,-0.098365,0.233646,-0.526374,0.270481,-0.040863,-0.446087,-0.62002,-0.115974,0.195723,0.401286,0.397456,0.59919,0.425168,0.516249,0.137308,1.11221,1.42002,0.40833,1.028046,0.593301,0.875732,-0.409744,-0.101608,0.615894,0.761088,0.272321,-0.091994,0.28063,0.512116,0.240601,0.760892,0.255624,0.276723,0.189382,0.802774,0.496731,0.705071,0.619794,0.825738,0.298816,0.38766,0.369632,0.404496,-0.058511,-0.376066,-0.491309,0.18976,-0.640511,0.187962,0.269172,-0.10737,0.270065,0.254892,-0.176756,0.04379,-0.266169,-0.141311,1.044139,-0.130111,0.05597,0.901416,-0.335375,-0.307974,-0.396237,0.319167,-0.679909,-0.372882,0.542993,0.179185,0.556027,0.006291,-0.372875,0.302407,-0.335549,1.630324,0.487029,0.248433,-0.492693,-1.209246,0.392725,-0.101674,-0.0,10.01.05@10.03.02@11.04.03.01@16.03.03
1.849875,1.298376,1.408458,1.081144,0.0,1.105094,-0.758754,-1.046117,0.57299,-0.38815,-0.616741,1.039688,-0.616034,0.544286,-1.708369,-0.01488,0.579926,0.314059,-2.259957,-1.089736,0.533703,0.278189,0.532841,0.754309,0.252056,0.549733,1.922235,-0.353252,0.762254,-0.28505,0.024301,-0.363747,0.607186,-1.418435,-3.312273,-0.224832,-0.667694,-0.105255,-0.005317,0.267645,-0.562942,0.088553,0.425379,0.360196,0.82201,1.013306,-0.59236,-0.155321,-0.142821,0.37731,0.139827,1.617426,0.975042,1.301386,-0.0,-0.0,-0.463554,-0.096918,-3.738428,-0.558166,-2.096596,0.0,-1.171078,-0.209337,0.076288,-3.893987,-0.758744,-0.063803,0.33466,2.190201,1.521139,0.463055,0.855628,-0.032015,-0.307963,-0.770278,-1.434381,1.589733,0.206449,-0.764162,2.109124,-0.517014,-0.817427,-0.360245,-0.548272,-2.093514,-0.311622,0.203756,0.001787,2.854462,0.244853,0.841453,1.367616,-0.897338,0.463401,-0.751175,-0.569448,-0.453517,-1.137695,0.107232,0.401286,-0.728408,-0.557534,-1.16605,-0.144959,0.097946,1.148752,1.858917,3.885875,3.49488,2.037303,1.273617,-0.703447,1.378292,0.598953,0.472817,-0.144552,-1.056919,-0.151865,0.146598,0.7247,1.004746,-0.019538,0.304228,0.579628,0.076282,-0.401621,-0.130545,-0.418095,0.042533,0.397998,0.710692,0.369632,-0.488183,0.286033,-0.937822,-1.160438,0.3893,-0.925605,-0.248412,-0.006133,0.051069,-0.6032,0.675247,1.269391,-0.164495,0.00023,-1.428215,-4.765683,-1.343677,1.602182,0.747489,-1.246779,-0.02095,-0.080061,-0.462057,-0.115316,-0.423152,-0.975893,0.382862,-2.427405,-0.878717,-0.398269,1.052816,-0.03661,0.64548,1.98884,-0.609059,-1.406223,-0.500634,-0.539,-1.590922,-0.0,20.01.03.01@20.09.18
